ID,rrn ,ave,group
2585,2.95,0.000637349,maize
2586,2.95,0.000489128,maize
2587,2.95,0.000474306,maize
2588,2.95,0.000474306,maize
2589,2.95,0.000400196,maize
2590,2.95,0.000370552,maize
2591,2.95,0.000355729,maize
2592,2.95,0.000340907,maize
2593,2.95,0.000251975,maize
2594,2.95,0.000251975,maize
2595,2.95,0.000251975,maize
2596,2.95,0.000192687,maize
2597,2.95,0.000177865,maize
2598,2.95,0.000177865,maize
2599,2.95,0.000148221,maize
2600,2.95,0.000118576,maize
2601,2.95,0.000103754,maize
2602,2.95,0.000103754,maize
2603,2.95,0.000103754,maize
2604,2.95,7.41103E-05,maize
2605,2.95,7.41103E-05,maize
2606,2.95,5.92882E-05,maize
2607,2.95,5.92882E-05,maize
2608,2.95,5.92882E-05,maize
2609,2.95,5.92882E-05,maize
2610,2.95,4.44662E-05,maize
2611,2.95,4.44662E-05,maize
2612,2.95,4.44662E-05,maize
2613,2.95,4.44662E-05,maize
2614,2.95,4.44662E-05,maize
2615,2.95,4.44662E-05,maize
2616,2.95,4.44662E-05,maize
2617,2.95,4.44662E-05,maize
2618,2.95,2.96441E-05,maize
2619,2.95,2.96441E-05,maize
2620,2.92,0.000370552,maize
2621,2.92,0.000207509,maize
2622,2.92,0.000192687,maize
2623,2.92,0.000133399,maize
2624,2.92,0.000103754,maize
2625,2.67,0.000281619,maize
2626,2.67,0.000237153,maize
2627,2.67,0.000207509,maize
2628,2.63,0.001422918,maize
2629,2.63,0.001378452,maize
2630,2.63,0.00136363,maize
2631,2.63,0.001348808,maize
2632,2.63,0.001304341,maize
2633,2.63,0.001037544,maize
2634,2.63,0.000785569,maize
2635,2.63,0.000741103,maize
2636,2.63,0.000696637,maize
2637,2.63,0.000652171,maize
2638,2.63,0.000637349,maize
2639,2.63,0.000592882,maize
2640,2.63,0.000592882,maize
2641,2.63,0.000533594,maize
2642,2.63,0.000296441,maize
2643,2.63,0.000281619,maize
2644,2.63,0.000237153,maize
2645,2.63,0.000237153,maize
2646,2.63,0.000222331,maize
2647,2.63,0.000192687,maize
2648,2.63,0.000192687,maize
2649,2.63,0.000177865,maize
2650,2.63,0.000163043,maize
2651,2.63,0.000148221,maize
2652,2.63,0.000103754,maize
2653,2.63,0.000103754,maize
2654,2.63,7.41103E-05,maize
2655,2.63,7.41103E-05,maize
2656,2.63,7.41103E-05,maize
2657,2.63,7.41103E-05,maize
2658,2.63,5.92882E-05,maize
2659,2.63,5.92882E-05,maize
2660,2.63,4.44662E-05,maize
2661,2.63,4.44662E-05,maize
2662,2.63,4.44662E-05,maize
2663,2.63,4.44662E-05,maize
2664,2.63,4.44662E-05,maize
2665,2.63,4.44662E-05,maize
2666,2.63,2.96441E-05,maize
2667,2.63,2.96441E-05,maize
2668,2.5,0.005795426,maize
2669,2.5,0.003334964,maize
2670,2.5,0.002667971,maize
2671,2.5,0.002623505,maize
2672,2.5,0.002549395,maize
2673,2.5,0.002060267,maize
2674,2.5,0.00194169,maize
2675,2.5,0.001763825,maize
2676,2.5,0.001645249,maize
2677,2.5,0.001541494,maize
2678,2.5,0.001467384,maize
2679,2.5,0.001170943,maize
2680,2.5,0.001156121,maize
2681,2.5,0.001156121,maize
2682,2.5,0.001126477,maize
2683,2.5,0.00108201,maize
2684,2.5,0.00108201,maize
2685,2.5,0.000948612,maize
2686,2.5,0.00085968,maize
2687,2.5,0.000830035,maize
2688,2.5,0.000815213,maize
2689,2.5,0.000815213,maize
2690,2.5,0.000800391,maize
2691,2.5,0.000741103,maize
2692,2.5,0.000726281,maize
2693,2.5,0.000711459,maize
2694,2.5,0.000696637,maize
2695,2.5,0.000681815,maize
2696,2.5,0.000666993,maize
2697,2.5,0.000652171,maize
2698,2.5,0.00057806,maize
2699,2.5,0.00050395,maize
2700,2.5,0.000474306,maize
2701,2.5,0.00042984,maize
2702,2.5,0.000385374,maize
2703,2.5,0.000385374,maize
2704,2.5,0.000355729,maize
2705,2.5,0.000326085,maize
2706,2.5,0.000311263,maize
2707,2.5,0.000311263,maize
2708,2.5,0.000296441,maize
2709,2.5,0.000296441,maize
2710,2.5,0.000281619,maize
2711,2.5,0.000266797,maize
2712,2.5,0.000266797,maize
2713,2.5,0.000251975,maize
2714,2.5,0.000251975,maize
2715,2.5,0.000251975,maize
2716,2.5,0.000222331,maize
2717,2.5,0.000222331,maize
2718,2.5,0.000207509,maize
2719,2.5,0.000192687,maize
2720,2.5,0.000192687,maize
2721,2.5,0.000192687,maize
2722,2.5,0.000192687,maize
2723,2.5,0.000163043,maize
2724,2.5,0.000163043,maize
2725,2.5,0.000163043,maize
2726,2.5,0.000148221,maize
2727,2.5,0.000148221,maize
2728,2.5,0.000148221,maize
2729,2.5,0.000148221,maize
2730,2.5,0.000148221,maize
2731,2.5,0.000148221,maize
2732,2.5,0.000133399,maize
2733,2.5,0.000133399,maize
2734,2.5,0.000118576,maize
2735,2.5,0.000118576,maize
2736,2.5,0.000118576,maize
2737,2.5,0.000118576,maize
2738,2.5,0.000103754,maize
2739,2.5,0.000103754,maize
2740,2.5,0.000103754,maize
2741,2.5,0.000103754,maize
2742,2.5,8.89324E-05,maize
2743,2.5,8.89324E-05,maize
2744,2.5,8.89324E-05,maize
2745,2.5,8.89324E-05,maize
2746,2.5,8.89324E-05,maize
2747,2.5,8.89324E-05,maize
2748,2.5,8.89324E-05,maize
2749,2.5,7.41103E-05,maize
2750,2.5,7.41103E-05,maize
2751,2.5,7.41103E-05,maize
2752,2.5,7.41103E-05,maize
2753,2.5,7.41103E-05,maize
2754,2.5,7.41103E-05,maize
2755,2.5,7.41103E-05,maize
2756,2.5,7.41103E-05,maize
2757,2.5,7.41103E-05,maize
2758,2.5,7.41103E-05,maize
2759,2.5,5.92882E-05,maize
2760,2.5,5.92882E-05,maize
2761,2.5,5.92882E-05,maize
2762,2.5,5.92882E-05,maize
2763,2.5,5.92882E-05,maize
2764,2.5,5.92882E-05,maize
2765,2.5,4.44662E-05,maize
2766,2.5,4.44662E-05,maize
2767,2.5,4.44662E-05,maize
2768,2.5,4.44662E-05,maize
2769,2.5,4.44662E-05,maize
2770,2.5,4.44662E-05,maize
2771,2.5,4.44662E-05,maize
2772,2.5,4.44662E-05,maize
2773,2.5,4.44662E-05,maize
2774,2.5,4.44662E-05,maize
2775,2.5,4.44662E-05,maize
2776,2.5,4.44662E-05,maize
2777,2.5,4.44662E-05,maize
2778,2.5,4.44662E-05,maize
2779,2.5,4.44662E-05,maize
2780,2.5,2.96441E-05,maize
2781,2.5,2.96441E-05,maize
2782,2.5,2.96441E-05,maize
2783,2.5,2.96441E-05,maize
2784,2.5,2.96441E-05,maize
2785,2.5,2.96441E-05,maize
2786,2.5,2.96441E-05,maize
2787,2.5,2.96441E-05,maize
2788,2.5,1.48221E-05,maize
2789,2.5,1.48221E-05,maize
2790,2.5,1.48221E-05,maize
2791,2.5,1.48221E-05,maize
2792,2.5,1.48221E-05,maize
2793,2.34,0.001926868,maize
2794,2.34,0.001719359,maize
2795,2.34,0.001467384,maize
2796,2.34,0.001378452,maize
2797,2.34,0.001274697,maize
2798,2.34,0.001274697,maize
2799,2.34,0.001141299,maize
2800,2.34,0.001022722,maize
2801,2.34,0.000844857,maize
2802,2.34,0.000711459,maize
2803,2.34,0.000711459,maize
2804,2.34,0.000652171,maize
2805,2.34,0.000607705,maize
2806,2.34,0.000607705,maize
2807,2.34,0.000592882,maize
2808,2.34,0.00057806,maize
2809,2.34,0.000518772,maize
2810,2.34,0.000489128,maize
2811,2.34,0.000281619,maize
2812,2.34,0.000281619,maize
2813,2.34,0.000281619,maize
2814,2.34,0.000251975,maize
2815,2.34,0.000237153,maize
2816,2.34,0.000222331,maize
2817,2.34,0.000192687,maize
2818,2.34,0.000192687,maize
2819,2.34,0.000177865,maize
2820,2.34,0.000163043,maize
2821,2.34,0.000163043,maize
2822,2.34,0.000163043,maize
2823,2.34,0.000148221,maize
2824,2.34,0.000148221,maize
2825,2.34,0.000148221,maize
2826,2.34,0.000148221,maize
2827,2.34,0.000148221,maize
2828,2.34,0.000148221,maize
2829,2.34,0.000133399,maize
2830,2.34,0.000133399,maize
2831,2.34,0.000118576,maize
2832,2.34,0.000118576,maize
2833,2.34,0.000118576,maize
2834,2.34,0.000118576,maize
2835,2.34,0.000118576,maize
2836,2.34,0.000118576,maize
2837,2.34,0.000103754,maize
2838,2.34,0.000103754,maize
2839,2.34,8.89324E-05,maize
2840,2.34,8.89324E-05,maize
2841,2.34,7.41103E-05,maize
2842,2.34,7.41103E-05,maize
2843,2.34,5.92882E-05,maize
2844,2.34,5.92882E-05,maize
2845,2.34,5.92882E-05,maize
2846,2.34,5.92882E-05,maize
2847,2.34,5.92882E-05,maize
2848,2.34,5.92882E-05,maize
2849,2.34,4.44662E-05,maize
2850,2.34,4.44662E-05,maize
2851,2.34,4.44662E-05,maize
2852,2.34,4.44662E-05,maize
2853,2.34,4.44662E-05,maize
2854,2.34,4.44662E-05,maize
2855,2.34,4.44662E-05,maize
2856,2.34,4.44662E-05,maize
2857,2.34,4.44662E-05,maize
2858,2.34,4.44662E-05,maize
2859,2.34,2.96441E-05,maize
2860,2.34,2.96441E-05,maize
2861,2.34,2.96441E-05,maize
2862,2.34,1.48221E-05,maize
2863,2.34,1.48221E-05,maize
2864,2.34,1.48221E-05,maize
2865,2.34,1.48221E-05,maize
2866,2.33,0.002415996,maize
2867,2.33,0.002178843,maize
2868,2.33,0.001259875,maize
2869,2.33,0.001215409,maize
2870,2.33,0.001156121,maize
2871,2.33,0.001141299,maize
2872,2.33,0.000978256,maize
2873,2.33,0.00093379,maize
2874,2.33,0.000830035,maize
2875,2.33,0.00050395,maize
2876,2.33,0.00042984,maize
2877,2.33,0.000385374,maize
2878,2.33,0.000296441,maize
2879,2.33,0.000222331,maize
2880,2.33,0.000192687,maize
2881,2.33,0.000192687,maize
2882,2.33,0.000163043,maize
2883,2.33,0.000133399,maize
2884,2.33,0.000118576,maize
2885,2.33,0.000103754,maize
2886,2.33,8.89324E-05,maize
2887,2.33,8.89324E-05,maize
2888,2.33,7.41103E-05,maize
2889,2.33,7.41103E-05,maize
2890,2.33,7.41103E-05,maize
2891,2.33,7.41103E-05,maize
2892,2.33,5.92882E-05,maize
2893,2.33,4.44662E-05,maize
2894,2.33,4.44662E-05,maize
2895,2.33,4.44662E-05,maize
2896,2.33,4.44662E-05,maize
2897,2.33,4.44662E-05,maize
2898,2.33,4.44662E-05,maize
2899,2.33,4.44662E-05,maize
2900,2.33,4.44662E-05,maize
2901,2.33,4.44662E-05,maize
2902,2.33,2.96441E-05,maize
2903,2.33,1.48221E-05,maize
2904,2.25,0.001422918,maize
2905,2.25,0.001408096,maize
2906,2.25,0.000963434,maize
2907,2.25,0.000459484,maize
2908,2.25,0.000340907,maize
2909,2.25,0.000326085,maize
2910,2.25,0.000222331,maize
2911,2.25,0.000222331,maize
2912,2.25,0.000177865,maize
2913,2.25,0.000118576,maize
2914,2.25,7.41103E-05,maize
2915,2.25,5.92882E-05,maize
2916,2.25,2.96441E-05,maize
2917,2.21,0.000652171,maize
2918,2.21,0.000637349,maize
2919,2.21,0.000607705,maize
2920,2.21,0.000266797,maize
2921,2.21,0.000222331,maize
2922,2.21,0.000163043,maize
2923,2.21,0.000118576,maize
2924,2.21,0.000103754,maize
2925,2.21,0.000103754,maize
2926,2.21,0.000103754,maize
2927,2.21,8.89324E-05,maize
2928,2.21,7.41103E-05,maize
2929,2.21,5.92882E-05,maize
2930,2.21,5.92882E-05,maize
2931,2.21,4.44662E-05,maize
2932,2.21,4.44662E-05,maize
2933,2.21,4.44662E-05,maize
2934,2.21,2.96441E-05,maize
2935,2.14,0.00446144,maize
2936,2.14,0.00280137,maize
2937,2.14,0.001971334,maize
2938,2.14,0.001037544,maize
2939,2.14,0.000874502,maize
2940,2.14,0.000830035,maize
2941,2.14,0.000785569,maize
2942,2.14,0.000681815,maize
2943,2.14,0.000666993,maize
2944,2.14,0.000666993,maize
2945,2.14,0.000489128,maize
2946,2.14,0.00042984,maize
2947,2.14,0.000415018,maize
2948,2.14,0.000370552,maize
2949,2.14,0.000340907,maize
2950,2.14,0.000326085,maize
2951,2.14,0.000311263,maize
2952,2.14,0.000296441,maize
2953,2.14,0.000296441,maize
2954,2.14,0.000281619,maize
2955,2.14,0.000281619,maize
2956,2.14,0.000266797,maize
2957,2.14,0.000266797,maize
2958,2.14,0.000237153,maize
2959,2.14,0.000222331,maize
2960,2.14,0.000222331,maize
2961,2.14,0.000222331,maize
2962,2.14,0.000222331,maize
2963,2.14,0.000207509,maize
2964,2.14,0.000192687,maize
2965,2.14,0.000192687,maize
2966,2.14,0.000177865,maize
2967,2.14,0.000177865,maize
2968,2.14,0.000177865,maize
2969,2.14,0.000163043,maize
2970,2.14,0.000148221,maize
2971,2.14,0.000148221,maize
2972,2.14,0.000148221,maize
2973,2.14,0.000148221,maize
2974,2.14,0.000148221,maize
2975,2.14,0.000133399,maize
2976,2.14,0.000133399,maize
2977,2.14,0.000118576,maize
2978,2.14,0.000118576,maize
2979,2.14,0.000118576,maize
2980,2.14,0.000118576,maize
2981,2.14,0.000103754,maize
2982,2.14,0.000103754,maize
2983,2.14,0.000103754,maize
2984,2.14,0.000103754,maize
2985,2.14,0.000103754,maize
2986,2.14,0.000103754,maize
2987,2.14,0.000103754,maize
2988,2.14,8.89324E-05,maize
2989,2.14,8.89324E-05,maize
2990,2.14,8.89324E-05,maize
2991,2.14,8.89324E-05,maize
2992,2.14,8.89324E-05,maize
2993,2.14,8.89324E-05,maize
2994,2.14,8.89324E-05,maize
2995,2.14,8.89324E-05,maize
2996,2.14,7.41103E-05,maize
2997,2.14,7.41103E-05,maize
2998,2.14,7.41103E-05,maize
2999,2.14,7.41103E-05,maize
3000,2.14,7.41103E-05,maize
3001,2.14,7.41103E-05,maize
3002,2.14,5.92882E-05,maize
3003,2.14,5.92882E-05,maize
3004,2.14,5.92882E-05,maize
3005,2.14,5.92882E-05,maize
3006,2.14,5.92882E-05,maize
3007,2.14,5.92882E-05,maize
3008,2.14,5.92882E-05,maize
3009,2.14,5.92882E-05,maize
3010,2.14,5.92882E-05,maize
3011,2.14,5.92882E-05,maize
3012,2.14,5.92882E-05,maize
3013,2.14,5.92882E-05,maize
3014,2.14,4.44662E-05,maize
3015,2.14,4.44662E-05,maize
3016,2.14,4.44662E-05,maize
3017,2.14,4.44662E-05,maize
3018,2.14,4.44662E-05,maize
3019,2.14,4.44662E-05,maize
3020,2.14,4.44662E-05,maize
3021,2.14,4.44662E-05,maize
3022,2.14,4.44662E-05,maize
3023,2.14,4.44662E-05,maize
3024,2.14,4.44662E-05,maize
3025,2.14,4.44662E-05,maize
3026,2.14,4.44662E-05,maize
3027,2.14,4.44662E-05,maize
3028,2.14,4.44662E-05,maize
3029,2.14,4.44662E-05,maize
3030,2.14,4.44662E-05,maize
3031,2.14,4.44662E-05,maize
3032,2.14,4.44662E-05,maize
3033,2.14,4.44662E-05,maize
3034,2.14,4.44662E-05,maize
3035,2.14,4.44662E-05,maize
3036,2.14,2.96441E-05,maize
3037,2.14,2.96441E-05,maize
3038,2.14,2.96441E-05,maize
3039,2.14,2.96441E-05,maize
3040,2.14,2.96441E-05,maize
3041,2.14,2.96441E-05,maize
3042,2.14,1.48221E-05,maize
3043,2.14,1.48221E-05,maize
3044,2.14,1.48221E-05,maize
3045,2,0.00380927,maize
3046,2,0.003438718,maize
3047,2,0.002905124,maize
3048,2,0.002682793,maize
3049,2,0.002623505,maize
3050,2,0.002386352,maize
3051,2,0.002297419,maize
3052,2,0.001956512,maize
3053,2,0.001912046,maize
3054,2,0.001882402,maize
3055,2,0.001808291,maize
3056,2,0.001793469,maize
3057,2,0.001793469,maize
3058,2,0.001660071,maize
3059,2,0.001660071,maize
3060,2,0.001630427,maize
3061,2,0.001630427,maize
3062,2,0.00136363,maize
3063,2,0.001348808,maize
3064,2,0.001230231,maize
3065,2,0.001111655,maize
3066,2,0.000993078,maize
3067,2,0.000963434,maize
3068,2,0.000948612,maize
3069,2,0.00093379,maize
3070,2,0.00093379,maize
3071,2,0.000874502,maize
3072,2,0.000844857,maize
3073,2,0.000830035,maize
3074,2,0.000815213,maize
3075,2,0.000755925,maize
3076,2,0.000726281,maize
3077,2,0.000666993,maize
3078,2,0.000652171,maize
3079,2,0.000622527,maize
3080,2,0.000607705,maize
3081,2,0.000592882,maize
3082,2,0.000563238,maize
3083,2,0.000563238,maize
3084,2,0.000563238,maize
3085,2,0.000533594,maize
3086,2,0.000533594,maize
3087,2,0.00050395,maize
3088,2,0.000489128,maize
3089,2,0.000459484,maize
3090,2,0.000459484,maize
3091,2,0.000444662,maize
3092,2,0.00042984,maize
3093,2,0.000415018,maize
3094,2,0.000415018,maize
3095,2,0.000415018,maize
3096,2,0.000415018,maize
3097,2,0.000385374,maize
3098,2,0.000370552,maize
3099,2,0.000370552,maize
3100,2,0.000370552,maize
3101,2,0.000340907,maize
3102,2,0.000340907,maize
3103,2,0.000340907,maize
3104,2,0.000340907,maize
3105,2,0.000340907,maize
3106,2,0.000326085,maize
3107,2,0.000281619,maize
3108,2,0.000281619,maize
3109,2,0.000281619,maize
3110,2,0.000266797,maize
3111,2,0.000266797,maize
3112,2,0.000266797,maize
3113,2,0.000266797,maize
3114,2,0.000266797,maize
3115,2,0.000266797,maize
3116,2,0.000237153,maize
3117,2,0.000237153,maize
3118,2,0.000237153,maize
3119,2,0.000222331,maize
3120,2,0.000222331,maize
3121,2,0.000222331,maize
3122,2,0.000207509,maize
3123,2,0.000207509,maize
3124,2,0.000207509,maize
3125,2,0.000207509,maize
3126,2,0.000192687,maize
3127,2,0.000192687,maize
3128,2,0.000192687,maize
3129,2,0.000177865,maize
3130,2,0.000177865,maize
3131,2,0.000177865,maize
3132,2,0.000163043,maize
3133,2,0.000163043,maize
3134,2,0.000163043,maize
3135,2,0.000163043,maize
3136,2,0.000163043,maize
3137,2,0.000163043,maize
3138,2,0.000163043,maize
3139,2,0.000163043,maize
3140,2,0.000148221,maize
3141,2,0.000148221,maize
3142,2,0.000148221,maize
3143,2,0.000148221,maize
3144,2,0.000133399,maize
3145,2,0.000133399,maize
3146,2,0.000133399,maize
3147,2,0.000118576,maize
3148,2,0.000118576,maize
3149,2,0.000118576,maize
3150,2,0.000118576,maize
3151,2,0.000118576,maize
3152,2,0.000118576,maize
3153,2,0.000118576,maize
3154,2,0.000118576,maize
3155,2,0.000118576,maize
3156,2,0.000103754,maize
3157,2,0.000103754,maize
3158,2,0.000103754,maize
3159,2,0.000103754,maize
3160,2,0.000103754,maize
3161,2,0.000103754,maize
3162,2,0.000103754,maize
3163,2,0.000103754,maize
3164,2,8.89324E-05,maize
3165,2,8.89324E-05,maize
3166,2,8.89324E-05,maize
3167,2,8.89324E-05,maize
3168,2,8.89324E-05,maize
3169,2,8.89324E-05,maize
3170,2,8.89324E-05,maize
3171,2,8.89324E-05,maize
3172,2,8.89324E-05,maize
3173,2,7.41103E-05,maize
3174,2,7.41103E-05,maize
3175,2,7.41103E-05,maize
3176,2,7.41103E-05,maize
3177,2,7.41103E-05,maize
3178,2,7.41103E-05,maize
3179,2,7.41103E-05,maize
3180,2,7.41103E-05,maize
3181,2,7.41103E-05,maize
3182,2,7.41103E-05,maize
3183,2,7.41103E-05,maize
3184,2,5.92882E-05,maize
3185,2,5.92882E-05,maize
3186,2,5.92882E-05,maize
3187,2,5.92882E-05,maize
3188,2,5.92882E-05,maize
3189,2,5.92882E-05,maize
3190,2,5.92882E-05,maize
3191,2,5.92882E-05,maize
3192,2,5.92882E-05,maize
3193,2,5.92882E-05,maize
3194,2,5.92882E-05,maize
3195,2,5.92882E-05,maize
3196,2,5.92882E-05,maize
3197,2,4.44662E-05,maize
3198,2,4.44662E-05,maize
3199,2,4.44662E-05,maize
3200,2,4.44662E-05,maize
3201,2,4.44662E-05,maize
3202,2,4.44662E-05,maize
3203,2,4.44662E-05,maize
3204,2,4.44662E-05,maize
3205,2,4.44662E-05,maize
3206,2,4.44662E-05,maize
3207,2,4.44662E-05,maize
3208,2,4.44662E-05,maize
3209,2,4.44662E-05,maize
3210,2,4.44662E-05,maize
3211,2,4.44662E-05,maize
3212,2,2.96441E-05,maize
3213,2,2.96441E-05,maize
3214,2,2.96441E-05,maize
3215,2,2.96441E-05,maize
3216,2,2.96441E-05,maize
3217,2,2.96441E-05,maize
3218,2,2.96441E-05,maize
3219,2,2.96441E-05,maize
3220,2,2.96441E-05,maize
3221,2,2.96441E-05,maize
3222,2,2.96441E-05,maize
3223,2,2.96441E-05,maize
3224,2,2.96441E-05,maize
3225,2,2.96441E-05,maize
3226,2,2.96441E-05,maize
3227,2,2.96441E-05,maize
3228,2,2.96441E-05,maize
3229,2,1.48221E-05,maize
3230,2,1.48221E-05,maize
3231,2,1.48221E-05,maize
3232,1.98,0.010849749,maize
3233,1.98,0.006699572,maize
3234,1.98,0.006121511,maize
3235,1.98,0.003483184,maize
3236,1.98,0.003127455,maize
3237,1.98,0.002415996,maize
3238,1.98,0.002164021,maize
3239,1.98,0.002089911,maize
3240,1.98,0.001808291,maize
3241,1.98,0.001645249,maize
3242,1.98,0.001556316,maize
3243,1.98,0.00151185,maize
3244,1.98,0.001289519,maize
3245,1.98,0.001215409,maize
3246,1.98,0.001170943,maize
3247,1.98,0.001141299,maize
3248,1.98,0.001126477,maize
3249,1.98,0.001111655,maize
3250,1.98,0.001022722,maize
3251,1.98,0.0010079,maize
3252,1.98,0.000978256,maize
3253,1.98,0.000963434,maize
3254,1.98,0.000904146,maize
3255,1.98,0.000904146,maize
3256,1.98,0.000844857,maize
3257,1.98,0.000844857,maize
3258,1.98,0.000770747,maize
3259,1.98,0.000755925,maize
3260,1.98,0.000741103,maize
3261,1.98,0.000681815,maize
3262,1.98,0.000666993,maize
3263,1.98,0.000622527,maize
3264,1.98,0.000607705,maize
3265,1.98,0.000607705,maize
3266,1.98,0.000607705,maize
3267,1.98,0.000592882,maize
3268,1.98,0.000548416,maize
3269,1.98,0.000518772,maize
3270,1.98,0.00050395,maize
3271,1.98,0.00050395,maize
3272,1.98,0.00050395,maize
3273,1.98,0.00050395,maize
3274,1.98,0.000489128,maize
3275,1.98,0.000459484,maize
3276,1.98,0.000415018,maize
3277,1.98,0.000400196,maize
3278,1.98,0.000400196,maize
3279,1.98,0.000385374,maize
3280,1.98,0.000370552,maize
3281,1.98,0.000370552,maize
3282,1.98,0.000370552,maize
3283,1.98,0.000355729,maize
3284,1.98,0.000355729,maize
3285,1.98,0.000340907,maize
3286,1.98,0.000311263,maize
3287,1.98,0.000311263,maize
3288,1.98,0.000311263,maize
3289,1.98,0.000296441,maize
3290,1.98,0.000296441,maize
3291,1.98,0.000281619,maize
3292,1.98,0.000281619,maize
3293,1.98,0.000281619,maize
3294,1.98,0.000281619,maize
3295,1.98,0.000266797,maize
3296,1.98,0.000251975,maize
3297,1.98,0.000251975,maize
3298,1.98,0.000237153,maize
3299,1.98,0.000237153,maize
3300,1.98,0.000222331,maize
3301,1.98,0.000207509,maize
3302,1.98,0.000207509,maize
3303,1.98,0.000192687,maize
3304,1.98,0.000192687,maize
3305,1.98,0.000192687,maize
3306,1.98,0.000177865,maize
3307,1.98,0.000177865,maize
3308,1.98,0.000177865,maize
3309,1.98,0.000177865,maize
3310,1.98,0.000163043,maize
3311,1.98,0.000163043,maize
3312,1.98,0.000163043,maize
3313,1.98,0.000163043,maize
3314,1.98,0.000163043,maize
3315,1.98,0.000163043,maize
3316,1.98,0.000163043,maize
3317,1.98,0.000148221,maize
3318,1.98,0.000148221,maize
3319,1.98,0.000148221,maize
3320,1.98,0.000148221,maize
3321,1.98,0.000148221,maize
3322,1.98,0.000133399,maize
3323,1.98,0.000133399,maize
3324,1.98,0.000133399,maize
3325,1.98,0.000133399,maize
3326,1.98,0.000133399,maize
3327,1.98,0.000118576,maize
3328,1.98,0.000118576,maize
3329,1.98,0.000118576,maize
3330,1.98,0.000118576,maize
3331,1.98,0.000118576,maize
3332,1.98,0.000103754,maize
3333,1.98,0.000103754,maize
3334,1.98,0.000103754,maize
3335,1.98,0.000103754,maize
3336,1.98,0.000103754,maize
3337,1.98,0.000103754,maize
3338,1.98,0.000103754,maize
3339,1.98,8.89324E-05,maize
3340,1.98,8.89324E-05,maize
3341,1.98,8.89324E-05,maize
3342,1.98,8.89324E-05,maize
3343,1.98,8.89324E-05,maize
3344,1.98,8.89324E-05,maize
3345,1.98,8.89324E-05,maize
3346,1.98,8.89324E-05,maize
3347,1.98,8.89324E-05,maize
3348,1.98,7.41103E-05,maize
3349,1.98,7.41103E-05,maize
3350,1.98,7.41103E-05,maize
3351,1.98,7.41103E-05,maize
3352,1.98,7.41103E-05,maize
3353,1.98,7.41103E-05,maize
3354,1.98,7.41103E-05,maize
3355,1.98,7.41103E-05,maize
3356,1.98,7.41103E-05,maize
3357,1.98,7.41103E-05,maize
3358,1.98,7.41103E-05,maize
3359,1.98,7.41103E-05,maize
3360,1.98,7.41103E-05,maize
3361,1.98,7.41103E-05,maize
3362,1.98,7.41103E-05,maize
3363,1.98,7.41103E-05,maize
3364,1.98,7.41103E-05,maize
3365,1.98,5.92882E-05,maize
3366,1.98,5.92882E-05,maize
3367,1.98,5.92882E-05,maize
3368,1.98,5.92882E-05,maize
3369,1.98,5.92882E-05,maize
3370,1.98,5.92882E-05,maize
3371,1.98,5.92882E-05,maize
3372,1.98,5.92882E-05,maize
3373,1.98,5.92882E-05,maize
3374,1.98,5.92882E-05,maize
3375,1.98,5.92882E-05,maize
3376,1.98,5.92882E-05,maize
3377,1.98,5.92882E-05,maize
3378,1.98,5.92882E-05,maize
3379,1.98,5.92882E-05,maize
3380,1.98,5.92882E-05,maize
3381,1.98,5.92882E-05,maize
3382,1.98,5.92882E-05,maize
3383,1.98,5.92882E-05,maize
3384,1.98,5.92882E-05,maize
3385,1.98,5.92882E-05,maize
3386,1.98,5.92882E-05,maize
3387,1.98,5.92882E-05,maize
3388,1.98,5.92882E-05,maize
3389,1.98,5.92882E-05,maize
3390,1.98,4.44662E-05,maize
3391,1.98,4.44662E-05,maize
3392,1.98,4.44662E-05,maize
3393,1.98,4.44662E-05,maize
3394,1.98,4.44662E-05,maize
3395,1.98,4.44662E-05,maize
3396,1.98,4.44662E-05,maize
3397,1.98,4.44662E-05,maize
3398,1.98,4.44662E-05,maize
3399,1.98,4.44662E-05,maize
3400,1.98,4.44662E-05,maize
3401,1.98,4.44662E-05,maize
3402,1.98,4.44662E-05,maize
3403,1.98,4.44662E-05,maize
3404,1.98,4.44662E-05,maize
3405,1.98,4.44662E-05,maize
3406,1.98,4.44662E-05,maize
3407,1.98,4.44662E-05,maize
3408,1.98,4.44662E-05,maize
3409,1.98,4.44662E-05,maize
3410,1.98,4.44662E-05,maize
3411,1.98,4.44662E-05,maize
3412,1.98,4.44662E-05,maize
3413,1.98,4.44662E-05,maize
3414,1.98,4.44662E-05,maize
3415,1.98,4.44662E-05,maize
3416,1.98,4.44662E-05,maize
3417,1.98,4.44662E-05,maize
3418,1.98,4.44662E-05,maize
3419,1.98,4.44662E-05,maize
3420,1.98,4.44662E-05,maize
3421,1.98,4.44662E-05,maize
3422,1.98,4.44662E-05,maize
3423,1.98,4.44662E-05,maize
3424,1.98,4.44662E-05,maize
3425,1.98,2.96441E-05,maize
3426,1.98,2.96441E-05,maize
3427,1.98,2.96441E-05,maize
3428,1.98,2.96441E-05,maize
3429,1.98,2.96441E-05,maize
3430,1.98,2.96441E-05,maize
3431,1.98,2.96441E-05,maize
3432,1.98,2.96441E-05,maize
3433,1.98,2.96441E-05,maize
3434,1.98,2.96441E-05,maize
3435,1.98,2.96441E-05,maize
3436,1.98,2.96441E-05,maize
