ID,rrn ,ave,group
4128,6.83,8.03741E-07,mice
4129,6.83,8.03741E-07,mice
4130,6.83,8.03741E-07,mice
4131,6.83,8.03741E-07,mice
4132,6.83,8.03741E-07,mice
4133,6.83,8.03741E-07,mice
4134,6.83,8.03741E-07,mice
4135,6.83,8.03741E-07,mice
4136,6.83,8.03741E-07,mice
4137,6.83,8.03741E-07,mice
4138,6.83,8.03741E-07,mice
4139,6.83,8.03741E-07,mice
4140,6.83,8.03741E-07,mice
4141,6.83,8.03741E-07,mice
4142,6.83,8.03741E-07,mice
4143,6.83,8.03741E-07,mice
4144,6.83,8.03741E-07,mice
4145,6.83,8.03741E-07,mice
4146,6.83,8.03741E-07,mice
4147,6.83,8.03741E-07,mice
4148,6.83,8.03741E-07,mice
4149,6.83,8.03741E-07,mice
4150,6.83,8.03741E-07,mice
4151,6.83,8.03741E-07,mice
4152,6.83,8.03741E-07,mice
4153,6.83,8.03741E-07,mice
4154,6.83,8.03741E-07,mice
4155,6.83,8.03741E-07,mice
4156,6.83,8.03741E-07,mice
4157,6.83,8.03741E-07,mice
4158,6.83,8.03741E-07,mice
4159,6.83,8.03741E-07,mice
4160,6.83,8.03741E-07,mice
4161,6.83,8.03741E-07,mice
4162,6.83,8.03741E-07,mice
4163,6.83,8.03741E-07,mice
4164,6.83,8.03741E-07,mice
4165,6.83,8.03741E-07,mice
4166,6.83,8.03741E-07,mice
4167,6.83,8.03741E-07,mice
4168,6.83,8.03741E-07,mice
4169,6.83,8.03741E-07,mice
4170,6.83,8.03741E-07,mice
4171,6.83,8.03741E-07,mice
4172,6.83,8.03741E-07,mice
4173,6.83,8.03741E-07,mice
4174,6.83,8.03741E-07,mice
4175,6.83,8.03741E-07,mice
4176,6.83,8.03741E-07,mice
4177,6.83,8.03741E-07,mice
4178,6.83,8.03741E-07,mice
4179,6.83,8.03741E-07,mice
4180,6.83,8.03741E-07,mice
4181,6.83,8.03741E-07,mice
4182,6.83,8.03741E-07,mice
4183,6.83,8.03741E-07,mice
4184,6.83,8.03741E-07,mice
4185,6.83,8.03741E-07,mice
4186,6.83,8.03741E-07,mice
4187,6.83,8.03741E-07,mice
4188,6.83,8.03741E-07,mice
4189,6.83,8.03741E-07,mice
4190,6.83,8.03741E-07,mice
4191,6.83,8.03741E-07,mice
4192,6.83,8.03741E-07,mice
4193,6.83,8.03741E-07,mice
4194,6.83,8.03741E-07,mice
4195,6.83,8.03741E-07,mice
4196,6.83,8.03741E-07,mice
4197,6.83,8.03741E-07,mice
4198,6.83,8.03741E-07,mice
4199,6.83,8.03741E-07,mice
4200,6.83,8.03741E-07,mice
4201,6.83,8.03741E-07,mice
4202,6.83,8.03741E-07,mice
4203,6.83,8.03741E-07,mice
4204,6.83,8.03741E-07,mice
4205,6.83,8.03741E-07,mice
4206,6.83,8.03741E-07,mice
4207,6.83,8.03741E-07,mice
4208,6.83,8.03741E-07,mice
4209,6.83,8.03741E-07,mice
4210,6.83,8.03741E-07,mice
4211,6.83,8.03741E-07,mice
4212,6.83,8.03741E-07,mice
4213,6.83,8.03741E-07,mice
4214,6.83,8.03741E-07,mice
4215,6.83,8.03741E-07,mice
4216,6.83,8.03741E-07,mice
4217,6.83,8.03741E-07,mice
4218,6.83,8.03741E-07,mice
4219,6.83,8.03741E-07,mice
4220,6.83,8.03741E-07,mice
4221,6.83,8.03741E-07,mice
4222,6.83,8.03741E-07,mice
4223,6.83,8.03741E-07,mice
4224,6.83,8.03741E-07,mice
4225,6.83,8.03741E-07,mice
4226,6.83,8.03741E-07,mice
4227,6.83,8.03741E-07,mice
4228,6.83,8.03741E-07,mice
4229,6.83,8.03741E-07,mice
4230,6.83,8.03741E-07,mice
4231,6.83,8.03741E-07,mice
4232,6.83,8.03741E-07,mice
4233,6.83,8.03741E-07,mice
4234,6.83,8.03741E-07,mice
4235,6.83,8.03741E-07,mice
4236,6.83,8.03741E-07,mice
4237,6.83,8.03741E-07,mice
4238,6.83,8.03741E-07,mice
4239,6.83,8.03741E-07,mice
4240,6.83,8.03741E-07,mice
4241,6.83,8.03741E-07,mice
4242,6.83,8.03741E-07,mice
4243,6.53,4.0187E-05,mice
4244,6.53,1.20561E-05,mice
4245,6.53,6.42993E-06,mice
4246,6.53,4.0187E-06,mice
4247,6.53,3.21496E-06,mice
4248,6.53,3.21496E-06,mice
4249,6.53,1.60748E-06,mice
4250,6.53,1.60748E-06,mice
4251,6.53,1.60748E-06,mice
4252,6.53,1.60748E-06,mice
4253,6.53,8.03741E-07,mice
4254,6.53,8.03741E-07,mice
4255,6.53,8.03741E-07,mice
4256,6.53,8.03741E-07,mice
4257,6.53,8.03741E-07,mice
4258,6.53,8.03741E-07,mice
4259,6.53,8.03741E-07,mice
4260,6.53,8.03741E-07,mice
4261,6.53,8.03741E-07,mice
4262,6.53,8.03741E-07,mice
4263,6.53,8.03741E-07,mice
4264,6.53,8.03741E-07,mice
4265,6.53,8.03741E-07,mice
4266,6.53,8.03741E-07,mice
4267,6.53,8.03741E-07,mice
4268,6.53,8.03741E-07,mice
4269,6.53,8.03741E-07,mice
4270,6.53,8.03741E-07,mice
4271,6.53,8.03741E-07,mice
4272,6.53,8.03741E-07,mice
4273,6.53,8.03741E-07,mice
4274,6.53,8.03741E-07,mice
4275,6.53,8.03741E-07,mice
4276,6.53,8.03741E-07,mice
4277,6.53,8.03741E-07,mice
4278,6.53,8.03741E-07,mice
4279,6.53,8.03741E-07,mice
4280,6.53,8.03741E-07,mice
4281,6.53,8.03741E-07,mice
4282,6.53,8.03741E-07,mice
4283,6.38,0.005326391,mice
4284,6.38,0.003994592,mice
4285,6.38,0.001046471,mice
4286,6.38,0.000998246,mice
4287,6.38,0.00092591,mice
4288,6.38,0.000810975,mice
4289,6.38,0.000664694,mice
4290,6.38,0.000642189,mice
4291,6.38,0.000501534,mice
4292,6.38,0.000463759,mice
4293,6.38,0.000352842,mice
4294,6.38,0.000344001,mice
4295,6.38,0.000172804,mice
4296,6.38,0.000172001,mice
4297,6.38,0.000157533,mice
4298,6.38,0.00014387,mice
4299,6.38,0.000129402,mice
4300,6.38,0.000110916,mice
4301,6.38,0.000102879,mice
4302,6.38,8.6804E-05,mice
4303,6.38,8.43928E-05,mice
4304,6.38,7.71591E-05,mice
4305,6.38,6.42993E-05,mice
4306,6.38,6.10843E-05,mice
4307,6.38,5.70656E-05,mice
4308,6.38,5.14394E-05,mice
4309,6.38,4.82245E-05,mice
4310,6.38,4.74207E-05,mice
4311,6.38,4.42058E-05,mice
4312,6.38,4.17945E-05,mice
4313,6.38,3.69721E-05,mice
4314,6.38,3.37571E-05,mice
4315,6.38,3.13459E-05,mice
4316,6.38,3.05422E-05,mice
4317,6.38,2.81309E-05,mice
4318,6.38,2.81309E-05,mice
4319,6.38,2.81309E-05,mice
4320,6.38,2.65235E-05,mice
4321,6.38,2.4916E-05,mice
4322,6.38,2.4916E-05,mice
4323,6.38,2.4916E-05,mice
4324,6.38,2.25047E-05,mice
4325,6.38,2.25047E-05,mice
4326,6.38,2.25047E-05,mice
4327,6.38,2.1701E-05,mice
4328,6.38,2.1701E-05,mice
4329,6.38,2.08973E-05,mice
4330,6.38,1.92898E-05,mice
4331,6.38,1.92898E-05,mice
4332,6.38,1.92898E-05,mice
4333,6.38,1.8486E-05,mice
4334,6.38,1.8486E-05,mice
4335,6.38,1.68786E-05,mice
4336,6.38,1.68786E-05,mice
4337,6.38,1.44673E-05,mice
4338,6.38,1.44673E-05,mice
4339,6.38,1.36636E-05,mice
4340,6.38,1.28599E-05,mice
4341,6.38,1.28599E-05,mice
4342,6.38,1.20561E-05,mice
4343,6.38,1.20561E-05,mice
4344,6.38,1.20561E-05,mice
4345,6.38,1.12524E-05,mice
4346,6.38,1.12524E-05,mice
4347,6.38,1.12524E-05,mice
4348,6.38,1.12524E-05,mice
4349,6.38,1.12524E-05,mice
4350,6.38,1.04486E-05,mice
4351,6.38,1.04486E-05,mice
4352,6.38,1.04486E-05,mice
4353,6.38,1.04486E-05,mice
4354,6.38,1.04486E-05,mice
4355,6.38,9.64489E-06,mice
4356,6.38,9.64489E-06,mice
4357,6.38,8.03741E-06,mice
4358,6.38,8.03741E-06,mice
4359,6.38,8.03741E-06,mice
4360,6.38,8.03741E-06,mice
4361,6.38,8.03741E-06,mice
4362,6.38,8.03741E-06,mice
4363,6.38,8.03741E-06,mice
4364,6.38,8.03741E-06,mice
4365,6.38,7.23367E-06,mice
4366,6.38,7.23367E-06,mice
4367,6.38,7.23367E-06,mice
4368,6.38,7.23367E-06,mice
4369,6.38,7.23367E-06,mice
4370,6.38,7.23367E-06,mice
4371,6.38,6.42993E-06,mice
4372,6.38,6.42993E-06,mice
4373,6.38,6.42993E-06,mice
4374,6.38,6.42993E-06,mice
4375,6.38,5.62619E-06,mice
4376,6.38,5.62619E-06,mice
4377,6.38,5.62619E-06,mice
4378,6.38,5.62619E-06,mice
4379,6.38,5.62619E-06,mice
4380,6.38,5.62619E-06,mice
4381,6.38,5.62619E-06,mice
4382,6.38,5.62619E-06,mice
4383,6.38,5.62619E-06,mice
4384,6.38,5.62619E-06,mice
4385,6.38,5.62619E-06,mice
4386,6.38,5.62619E-06,mice
4387,6.38,5.62619E-06,mice
4388,6.38,4.82245E-06,mice
4389,6.38,4.82245E-06,mice
4390,6.38,4.82245E-06,mice
4391,6.38,4.82245E-06,mice
4392,6.38,4.82245E-06,mice
4393,6.38,4.82245E-06,mice
4394,6.38,4.82245E-06,mice
4395,6.38,4.82245E-06,mice
4396,6.38,4.82245E-06,mice
4397,6.38,4.82245E-06,mice
4398,6.38,4.82245E-06,mice
4399,6.38,4.82245E-06,mice
4400,6.38,4.0187E-06,mice
4401,6.38,4.0187E-06,mice
4402,6.38,4.0187E-06,mice
4403,6.38,4.0187E-06,mice
4404,6.38,4.0187E-06,mice
4405,6.38,4.0187E-06,mice
4406,6.38,4.0187E-06,mice
4407,6.38,4.0187E-06,mice
4408,6.38,4.0187E-06,mice
4409,6.38,4.0187E-06,mice
4410,6.38,4.0187E-06,mice
4411,6.38,4.0187E-06,mice
4412,6.38,4.0187E-06,mice
4413,6.38,4.0187E-06,mice
4414,6.38,4.0187E-06,mice
4415,6.38,4.0187E-06,mice
4416,6.38,4.0187E-06,mice
4417,6.38,4.0187E-06,mice
4418,6.38,3.21496E-06,mice
4419,6.38,3.21496E-06,mice
4420,6.38,3.21496E-06,mice
4421,6.38,3.21496E-06,mice
4422,6.38,3.21496E-06,mice
4423,6.38,3.21496E-06,mice
4424,6.38,3.21496E-06,mice
4425,6.38,3.21496E-06,mice
4426,6.38,3.21496E-06,mice
4427,6.38,3.21496E-06,mice
4428,6.38,3.21496E-06,mice
4429,6.38,3.21496E-06,mice
4430,6.38,3.21496E-06,mice
4431,6.38,3.21496E-06,mice
4432,6.38,3.21496E-06,mice
4433,6.38,3.21496E-06,mice
4434,6.38,3.21496E-06,mice
4435,6.38,3.21496E-06,mice
4436,6.38,3.21496E-06,mice
4437,6.38,3.21496E-06,mice
4438,6.38,3.21496E-06,mice
4439,6.38,3.21496E-06,mice
4440,6.38,3.21496E-06,mice
4441,6.38,3.21496E-06,mice
4442,6.38,3.21496E-06,mice
4443,6.38,3.21496E-06,mice
4444,6.38,3.21496E-06,mice
4445,6.38,3.21496E-06,mice
4446,6.38,3.21496E-06,mice
4447,6.38,3.21496E-06,mice
4448,6.38,2.41122E-06,mice
4449,6.38,2.41122E-06,mice
4450,6.38,2.41122E-06,mice
4451,6.38,2.41122E-06,mice
4452,6.38,2.41122E-06,mice
4453,6.38,2.41122E-06,mice
4454,6.38,2.41122E-06,mice
4455,6.38,2.41122E-06,mice
4456,6.38,2.41122E-06,mice
4457,6.38,2.41122E-06,mice
4458,6.38,2.41122E-06,mice
4459,6.38,2.41122E-06,mice
4460,6.38,2.41122E-06,mice
4461,6.38,2.41122E-06,mice
4462,6.38,2.41122E-06,mice
4463,6.38,2.41122E-06,mice
4464,6.38,2.41122E-06,mice
4465,6.38,2.41122E-06,mice
4466,6.38,2.41122E-06,mice
4467,6.38,2.41122E-06,mice
4468,6.38,2.41122E-06,mice
4469,6.38,2.41122E-06,mice
4470,6.38,2.41122E-06,mice
4471,6.38,2.41122E-06,mice
4472,6.38,2.41122E-06,mice
4473,6.38,2.41122E-06,mice
4474,6.38,2.41122E-06,mice
4475,6.38,2.41122E-06,mice
4476,6.38,2.41122E-06,mice
4477,6.38,2.41122E-06,mice
4478,6.38,2.41122E-06,mice
4479,6.38,2.41122E-06,mice
4480,6.38,2.41122E-06,mice
4481,6.38,2.41122E-06,mice
4482,6.38,2.41122E-06,mice
4483,6.38,2.41122E-06,mice
4484,6.38,2.41122E-06,mice
4485,6.38,2.41122E-06,mice
4486,6.38,2.41122E-06,mice
4487,6.38,2.41122E-06,mice
4488,6.38,2.41122E-06,mice
4489,6.38,2.41122E-06,mice
4490,6.38,2.41122E-06,mice
4491,6.38,2.41122E-06,mice
4492,6.38,2.41122E-06,mice
4493,6.38,2.41122E-06,mice
4494,6.38,2.41122E-06,mice
4495,6.38,2.41122E-06,mice
4496,6.38,2.41122E-06,mice
4497,6.38,2.41122E-06,mice
4498,6.38,2.41122E-06,mice
4499,6.38,2.41122E-06,mice
4500,6.38,2.41122E-06,mice
4501,6.38,2.41122E-06,mice
4502,6.38,2.41122E-06,mice
4503,6.38,2.41122E-06,mice
4504,6.38,2.41122E-06,mice
4505,6.38,2.41122E-06,mice
4506,6.38,2.41122E-06,mice
4507,6.38,1.60748E-06,mice
4508,6.38,1.60748E-06,mice
4509,6.38,1.60748E-06,mice
4510,6.38,1.60748E-06,mice
4511,6.38,1.60748E-06,mice
4512,6.38,1.60748E-06,mice
4513,6.38,1.60748E-06,mice
4514,6.38,1.60748E-06,mice
4515,6.38,1.60748E-06,mice
4516,6.38,1.60748E-06,mice
4517,6.38,1.60748E-06,mice
4518,6.38,1.60748E-06,mice
4519,6.38,1.60748E-06,mice
4520,6.38,1.60748E-06,mice
4521,6.38,1.60748E-06,mice
4522,6.38,1.60748E-06,mice
4523,6.38,1.60748E-06,mice
4524,6.38,1.60748E-06,mice
4525,6.38,1.60748E-06,mice
4526,6.38,1.60748E-06,mice
4527,6.38,1.60748E-06,mice
4528,6.38,1.60748E-06,mice
4529,6.38,1.60748E-06,mice
4530,6.38,1.60748E-06,mice
4531,6.38,1.60748E-06,mice
4532,6.38,1.60748E-06,mice
4533,6.38,1.60748E-06,mice
4534,6.38,1.60748E-06,mice
4535,6.38,1.60748E-06,mice
4536,6.38,1.60748E-06,mice
4537,6.38,1.60748E-06,mice
4538,6.38,1.60748E-06,mice
4539,6.38,1.60748E-06,mice
4540,6.38,1.60748E-06,mice
4541,6.38,1.60748E-06,mice
4542,6.38,1.60748E-06,mice
4543,6.38,1.60748E-06,mice
4544,6.38,1.60748E-06,mice
4545,6.38,1.60748E-06,mice
4546,6.38,1.60748E-06,mice
4547,6.38,1.60748E-06,mice
4548,6.38,1.60748E-06,mice
4549,6.38,1.60748E-06,mice
4550,6.38,1.60748E-06,mice
4551,6.38,1.60748E-06,mice
4552,6.38,1.60748E-06,mice
4553,6.38,1.60748E-06,mice
4554,6.38,1.60748E-06,mice
4555,6.38,1.60748E-06,mice
4556,6.38,1.60748E-06,mice
4557,6.38,1.60748E-06,mice
4558,6.38,1.60748E-06,mice
4559,6.38,1.60748E-06,mice
4560,6.38,1.60748E-06,mice
4561,6.38,1.60748E-06,mice
4562,6.38,1.60748E-06,mice
4563,6.38,1.60748E-06,mice
4564,6.38,1.60748E-06,mice
4565,6.38,1.60748E-06,mice
4566,6.38,1.60748E-06,mice
4567,6.38,1.60748E-06,mice
4568,6.38,1.60748E-06,mice
4569,6.38,1.60748E-06,mice
4570,6.38,1.60748E-06,mice
4571,6.38,1.60748E-06,mice
4572,6.38,1.60748E-06,mice
4573,6.38,1.60748E-06,mice
4574,6.38,1.60748E-06,mice
4575,6.38,1.60748E-06,mice
4576,6.38,1.60748E-06,mice
4577,6.38,1.60748E-06,mice
4578,6.38,1.60748E-06,mice
4579,6.38,1.60748E-06,mice
4580,6.38,1.60748E-06,mice
4581,6.38,1.60748E-06,mice
4582,6.38,1.60748E-06,mice
4583,6.38,1.60748E-06,mice
4584,6.38,1.60748E-06,mice
4585,6.38,1.60748E-06,mice
4586,6.38,1.60748E-06,mice
4587,6.38,1.60748E-06,mice
4588,6.38,1.60748E-06,mice
4589,6.38,1.60748E-06,mice
4590,6.38,1.60748E-06,mice
4591,6.38,1.60748E-06,mice
4592,6.38,1.60748E-06,mice
4593,6.38,1.60748E-06,mice
4594,6.38,1.60748E-06,mice
4595,6.38,1.60748E-06,mice
4596,6.38,8.03741E-07,mice
4597,6.38,8.03741E-07,mice
4598,6.38,8.03741E-07,mice
4599,6.38,8.03741E-07,mice
4600,6.38,8.03741E-07,mice
4601,6.38,8.03741E-07,mice
4602,6.38,8.03741E-07,mice
4603,6.38,8.03741E-07,mice
4604,6.38,8.03741E-07,mice
4605,6.38,8.03741E-07,mice
4606,6.38,8.03741E-07,mice
4607,6.38,8.03741E-07,mice
4608,6.38,8.03741E-07,mice
4609,6.38,8.03741E-07,mice
