ID,rrn ,ave,group
850,2.5,0.00041725,soybean
851,2.5,0.000404978,soybean
852,2.5,0.000380433,soybean
853,2.5,0.000343617,soybean
854,2.5,0.000343617,soybean
855,2.5,0.000343617,soybean
856,2.5,0.000282257,soybean
857,2.5,0.000257713,soybean
858,2.5,0.000245441,soybean
859,2.5,0.000245441,soybean
860,2.5,0.000233169,soybean
861,2.5,0.000233169,soybean
862,2.5,0.000220897,soybean
863,2.5,0.000208625,soybean
864,2.5,0.000208625,soybean
865,2.5,0.000196353,soybean
866,2.5,0.000184081,soybean
867,2.5,0.000159537,soybean
868,2.5,0.000159537,soybean
869,2.5,0.000147265,soybean
870,2.5,0.000147265,soybean
871,2.5,0.000147265,soybean
872,2.5,0.000134993,soybean
873,2.5,0.000134993,soybean
874,2.5,0.000134993,soybean
875,2.5,0.00012272,soybean
876,2.5,0.00012272,soybean
877,2.5,0.00012272,soybean
878,2.5,0.000110448,soybean
879,2.5,0.000110448,soybean
880,2.5,0.000110448,soybean
881,2.5,0.000110448,soybean
882,2.5,9.81764E-05,soybean
883,2.5,8.59043E-05,soybean
884,2.5,8.59043E-05,soybean
885,2.5,8.59043E-05,soybean
886,2.5,8.59043E-05,soybean
887,2.5,8.59043E-05,soybean
888,2.5,8.59043E-05,soybean
889,2.5,7.36323E-05,soybean
890,2.5,7.36323E-05,soybean
891,2.5,7.36323E-05,soybean
892,2.5,7.36323E-05,soybean
893,2.5,6.13602E-05,soybean
894,2.5,6.13602E-05,soybean
895,2.5,6.13602E-05,soybean
896,2.5,6.13602E-05,soybean
897,2.5,6.13602E-05,soybean
898,2.5,6.13602E-05,soybean
899,2.5,4.90882E-05,soybean
900,2.5,4.90882E-05,soybean
901,2.5,4.90882E-05,soybean
902,2.5,4.90882E-05,soybean
903,2.5,4.90882E-05,soybean
904,2.5,4.90882E-05,soybean
905,2.5,4.90882E-05,soybean
906,2.5,4.90882E-05,soybean
907,2.5,3.68161E-05,soybean
908,2.5,3.68161E-05,soybean
909,2.5,3.68161E-05,soybean
910,2.5,3.68161E-05,soybean
911,2.5,3.68161E-05,soybean
912,2.5,3.68161E-05,soybean
913,2.5,3.68161E-05,soybean
914,2.5,3.68161E-05,soybean
915,2.5,3.68161E-05,soybean
916,2.5,3.68161E-05,soybean
917,2.5,3.68161E-05,soybean
918,2.5,3.68161E-05,soybean
919,2.5,3.68161E-05,soybean
920,2.5,3.68161E-05,soybean
921,2.5,2.45441E-05,soybean
922,2.5,2.45441E-05,soybean
923,2.5,2.45441E-05,soybean
924,2.5,2.45441E-05,soybean
925,2.5,2.45441E-05,soybean
926,2.5,2.45441E-05,soybean
927,2.5,2.45441E-05,soybean
928,2.5,1.2272E-05,soybean
929,2.5,1.2272E-05,soybean
930,2.5,1.2272E-05,soybean
931,2.34,0.00533834,soybean
932,2.34,0.0019758,soybean
933,2.34,0.001963527,soybean
934,2.34,0.001828535,soybean
935,2.34,0.001153572,soybean
936,2.34,0.001129028,soybean
937,2.34,0.000944948,soybean
938,2.34,0.000944948,soybean
939,2.34,0.000895859,soybean
940,2.34,0.000895859,soybean
941,2.34,0.000846771,soybean
942,2.34,0.000834499,soybean
943,2.34,0.000797683,soybean
944,2.34,0.000773139,soybean
945,2.34,0.000724051,soybean
946,2.34,0.000711779,soybean
947,2.34,0.000662691,soybean
948,2.34,0.000638146,soybean
949,2.34,0.000466338,soybean
950,2.34,0.000355889,soybean
951,2.34,0.000331345,soybean
952,2.34,0.000306801,soybean
953,2.34,0.000220897,soybean
954,2.34,0.000196353,soybean
955,2.34,0.000196353,soybean
956,2.34,0.000196353,soybean
957,2.34,0.000196353,soybean
958,2.34,0.000184081,soybean
959,2.34,0.000159537,soybean
960,2.34,0.000159537,soybean
961,2.34,0.000147265,soybean
962,2.34,0.000134993,soybean
963,2.34,0.00012272,soybean
964,2.34,0.00012272,soybean
965,2.34,0.00012272,soybean
966,2.34,0.000110448,soybean
967,2.34,0.000110448,soybean
968,2.34,8.59043E-05,soybean
969,2.34,8.59043E-05,soybean
970,2.34,7.36323E-05,soybean
971,2.34,7.36323E-05,soybean
972,2.34,6.13602E-05,soybean
973,2.34,6.13602E-05,soybean
974,2.34,6.13602E-05,soybean
975,2.34,6.13602E-05,soybean
976,2.34,6.13602E-05,soybean
977,2.34,6.13602E-05,soybean
978,2.34,6.13602E-05,soybean
979,2.34,4.90882E-05,soybean
980,2.34,4.90882E-05,soybean
981,2.34,4.90882E-05,soybean
982,2.34,4.90882E-05,soybean
983,2.34,4.90882E-05,soybean
984,2.34,4.90882E-05,soybean
985,2.34,4.90882E-05,soybean
986,2.34,3.68161E-05,soybean
987,2.34,3.68161E-05,soybean
988,2.34,3.68161E-05,soybean
989,2.34,3.68161E-05,soybean
990,2.34,3.68161E-05,soybean
991,2.34,3.68161E-05,soybean
992,2.34,3.68161E-05,soybean
993,2.34,3.68161E-05,soybean
994,2.34,2.45441E-05,soybean
995,2.34,2.45441E-05,soybean
996,2.34,2.45441E-05,soybean
997,2.34,2.45441E-05,soybean
998,2.34,2.45441E-05,soybean
999,2.34,2.45441E-05,soybean
1000,2.34,1.2272E-05,soybean
1001,2.34,1.2272E-05,soybean
1002,2.34,1.2272E-05,soybean
1003,2.33,0.009339028,soybean
1004,2.33,0.002245785,soybean
1005,2.33,0.002135336,soybean
1006,2.33,0.001718087,soybean
1007,2.33,0.001644454,soybean
1008,2.33,0.001251749,soybean
1009,2.33,0.001190389,soybean
1010,2.33,0.001092212,soybean
1011,2.33,0.000859043,soybean
1012,2.33,0.000699507,soybean
1013,2.33,0.000576786,soybean
1014,2.33,0.000503154,soybean
1015,2.33,0.000404978,soybean
1016,2.33,0.000368161,soybean
1017,2.33,0.000319073,soybean
1018,2.33,0.000269985,soybean
1019,2.33,0.000245441,soybean
1020,2.33,0.000220897,soybean
1021,2.33,0.000208625,soybean
1022,2.33,0.000147265,soybean
1023,2.33,0.000147265,soybean
1024,2.33,0.000147265,soybean
1025,2.33,0.00012272,soybean
1026,2.33,9.81764E-05,soybean
1027,2.33,9.81764E-05,soybean
1028,2.33,8.59043E-05,soybean
1029,2.33,6.13602E-05,soybean
1030,2.33,6.13602E-05,soybean
1031,2.33,6.13602E-05,soybean
1032,2.33,4.90882E-05,soybean
1033,2.33,3.68161E-05,soybean
1034,2.33,3.68161E-05,soybean
1035,2.33,3.68161E-05,soybean
1036,2.33,3.68161E-05,soybean
1037,2.33,3.68161E-05,soybean
1038,2.33,3.68161E-05,soybean
1039,2.33,3.68161E-05,soybean
1040,2.33,2.45441E-05,soybean
1041,2.33,1.2272E-05,soybean
1042,2.33,1.2272E-05,soybean
1043,2.25,0.00365707,soybean
1044,2.25,0.001313109,soybean
1045,2.25,0.001165844,soybean
1046,2.25,0.000564514,soybean
1047,2.25,0.000306801,soybean
1048,2.25,0.000282257,soybean
1049,2.25,0.000269985,soybean
1050,2.25,0.000184081,soybean
1051,2.25,0.000159537,soybean
1052,2.25,0.000147265,soybean
1053,2.25,0.000147265,soybean
1054,2.25,6.13602E-05,soybean
1055,2.25,4.90882E-05,soybean
1056,2.25,4.90882E-05,soybean
1057,2.21,0.000724051,soybean
1058,2.21,0.000650418,soybean
1059,2.21,0.000625874,soybean
1060,2.21,0.000454066,soybean
1061,2.21,0.000257713,soybean
1062,2.21,0.000233169,soybean
1063,2.21,0.000220897,soybean
1064,2.21,0.000184081,soybean
1065,2.21,0.000159537,soybean
1066,2.21,0.000134993,soybean
1067,2.21,0.000134993,soybean
1068,2.21,8.59043E-05,soybean
1069,2.21,8.59043E-05,soybean
1070,2.21,7.36323E-05,soybean
1071,2.21,6.13602E-05,soybean
1072,2.21,4.90882E-05,soybean
1073,2.21,3.68161E-05,soybean
1074,2.21,3.68161E-05,soybean
1075,2.21,2.45441E-05,soybean
1076,2.17,0.000944948,soybean
1077,2.17,0.000932676,soybean
1078,2.17,0.000515426,soybean
1079,2.17,0.000282257,soybean
1080,2.17,6.13602E-05,soybean
1081,2.14,0.005485605,soybean
1082,2.14,0.002073976,soybean
1083,2.14,0.0011413,soybean
1084,2.14,0.00095722,soybean
1085,2.14,0.00095722,soybean
1086,2.14,0.000822227,soybean
1087,2.14,0.00060133,soybean
1088,2.14,0.000527698,soybean
1089,2.14,0.00047861,soybean
1090,2.14,0.000441794,soybean
1091,2.14,0.000429522,soybean
1092,2.14,0.000404978,soybean
1093,2.14,0.000404978,soybean
1094,2.14,0.000392705,soybean
1095,2.14,0.000380433,soybean
1096,2.14,0.000355889,soybean
1097,2.14,0.000343617,soybean
1098,2.14,0.000306801,soybean
1099,2.14,0.000269985,soybean
1100,2.14,0.000269985,soybean
1101,2.14,0.000269985,soybean
1102,2.14,0.000233169,soybean
1103,2.14,0.000233169,soybean
1104,2.14,0.000208625,soybean
1105,2.14,0.000196353,soybean
1106,2.14,0.000196353,soybean
1107,2.14,0.000171809,soybean
1108,2.14,0.000159537,soybean
1109,2.14,0.000147265,soybean
1110,2.14,0.000147265,soybean
1111,2.14,0.000134993,soybean
1112,2.14,0.000134993,soybean
1113,2.14,0.000134993,soybean
1114,2.14,0.00012272,soybean
1115,2.14,0.00012272,soybean
1116,2.14,0.00012272,soybean
1117,2.14,0.000110448,soybean
1118,2.14,9.81764E-05,soybean
1119,2.14,9.81764E-05,soybean
1120,2.14,9.81764E-05,soybean
1121,2.14,8.59043E-05,soybean
1122,2.14,8.59043E-05,soybean
1123,2.14,8.59043E-05,soybean
1124,2.14,7.36323E-05,soybean
1125,2.14,7.36323E-05,soybean
1126,2.14,7.36323E-05,soybean
1127,2.14,7.36323E-05,soybean
1128,2.14,7.36323E-05,soybean
1129,2.14,6.13602E-05,soybean
1130,2.14,6.13602E-05,soybean
1131,2.14,6.13602E-05,soybean
1132,2.14,6.13602E-05,soybean
1133,2.14,6.13602E-05,soybean
1134,2.14,6.13602E-05,soybean
1135,2.14,6.13602E-05,soybean
1136,2.14,6.13602E-05,soybean
1137,2.14,6.13602E-05,soybean
1138,2.14,6.13602E-05,soybean
1139,2.14,4.90882E-05,soybean
1140,2.14,4.90882E-05,soybean
1141,2.14,4.90882E-05,soybean
1142,2.14,4.90882E-05,soybean
1143,2.14,4.90882E-05,soybean
1144,2.14,4.90882E-05,soybean
1145,2.14,4.90882E-05,soybean
1146,2.14,4.90882E-05,soybean
1147,2.14,4.90882E-05,soybean
1148,2.14,4.90882E-05,soybean
1149,2.14,4.90882E-05,soybean
1150,2.14,4.90882E-05,soybean
1151,2.14,3.68161E-05,soybean
1152,2.14,3.68161E-05,soybean
1153,2.14,3.68161E-05,soybean
1154,2.14,3.68161E-05,soybean
1155,2.14,3.68161E-05,soybean
1156,2.14,3.68161E-05,soybean
1157,2.14,3.68161E-05,soybean
1158,2.14,3.68161E-05,soybean
1159,2.14,3.68161E-05,soybean
1160,2.14,3.68161E-05,soybean
1161,2.14,3.68161E-05,soybean
1162,2.14,2.45441E-05,soybean
1163,2.14,2.45441E-05,soybean
1164,2.14,2.45441E-05,soybean
1165,2.14,2.45441E-05,soybean
1166,2.14,2.45441E-05,soybean
1167,2.14,2.45441E-05,soybean
1168,2.14,2.45441E-05,soybean
1169,2.14,1.2272E-05,soybean
1170,2.14,1.2272E-05,soybean
1171,2.14,1.2272E-05,soybean
1172,2,0.003313453,soybean
1173,2,0.003068012,soybean
1174,2,0.002859387,soybean
1175,2,0.002454409,soybean
1176,2,0.002393049,soybean
1177,2,0.002024888,soybean
1178,2,0.001803991,soybean
1179,2,0.001668998,soybean
1180,2,0.001656726,soybean
1181,2,0.001644454,soybean
1182,2,0.001595366,soybean
1183,2,0.001435829,soybean
1184,2,0.001337653,soybean
1185,2,0.001276293,soybean
1186,2,0.001214933,soybean
1187,2,0.001214933,soybean
1188,2,0.001178116,soybean
1189,2,0.001116756,soybean
1190,2,0.00101858,soybean
1191,2,0.000969492,soybean
1192,2,0.000846771,soybean
1193,2,0.000834499,soybean
1194,2,0.000822227,soybean
1195,2,0.000785411,soybean
1196,2,0.000748595,soybean
1197,2,0.000736323,soybean
1198,2,0.000724051,soybean
1199,2,0.000711779,soybean
1200,2,0.000650418,soybean
1201,2,0.000576786,soybean
1202,2,0.000576786,soybean
1203,2,0.000552242,soybean
1204,2,0.000503154,soybean
1205,2,0.000490882,soybean
1206,2,0.00047861,soybean
1207,2,0.00047861,soybean
1208,2,0.000466338,soybean
1209,2,0.000454066,soybean
1210,2,0.000441794,soybean
1211,2,0.00041725,soybean
1212,2,0.000368161,soybean
1213,2,0.000368161,soybean
1214,2,0.000355889,soybean
1215,2,0.000343617,soybean
1216,2,0.000331345,soybean
1217,2,0.000306801,soybean
1218,2,0.000306801,soybean
1219,2,0.000294529,soybean
1220,2,0.000294529,soybean
1221,2,0.000282257,soybean
1222,2,0.000282257,soybean
1223,2,0.000282257,soybean
1224,2,0.000269985,soybean
1225,2,0.000269985,soybean
1226,2,0.000269985,soybean
1227,2,0.000257713,soybean
1228,2,0.000257713,soybean
1229,2,0.000257713,soybean
1230,2,0.000245441,soybean
1231,2,0.000245441,soybean
1232,2,0.000245441,soybean
1233,2,0.000233169,soybean
1234,2,0.000233169,soybean
1235,2,0.000233169,soybean
1236,2,0.000220897,soybean
1237,2,0.000208625,soybean
1238,2,0.000208625,soybean
1239,2,0.000196353,soybean
1240,2,0.000171809,soybean
1241,2,0.000159537,soybean
1242,2,0.000159537,soybean
1243,2,0.000147265,soybean
1244,2,0.000147265,soybean
1245,2,0.000134993,soybean
1246,2,0.000134993,soybean
1247,2,0.000134993,soybean
1248,2,0.00012272,soybean
1249,2,0.00012272,soybean
1250,2,0.00012272,soybean
1251,2,0.00012272,soybean
1252,2,0.000110448,soybean
1253,2,0.000110448,soybean
1254,2,0.000110448,soybean
1255,2,0.000110448,soybean
1256,2,0.000110448,soybean
1257,2,0.000110448,soybean
1258,2,9.81764E-05,soybean
1259,2,9.81764E-05,soybean
1260,2,9.81764E-05,soybean
1261,2,9.81764E-05,soybean
1262,2,9.81764E-05,soybean
1263,2,8.59043E-05,soybean
1264,2,8.59043E-05,soybean
1265,2,8.59043E-05,soybean
1266,2,8.59043E-05,soybean
1267,2,7.36323E-05,soybean
1268,2,7.36323E-05,soybean
1269,2,7.36323E-05,soybean
1270,2,7.36323E-05,soybean
1271,2,7.36323E-05,soybean
1272,2,6.13602E-05,soybean
1273,2,6.13602E-05,soybean
1274,2,6.13602E-05,soybean
1275,2,6.13602E-05,soybean
1276,2,6.13602E-05,soybean
1277,2,6.13602E-05,soybean
1278,2,6.13602E-05,soybean
1279,2,4.90882E-05,soybean
1280,2,4.90882E-05,soybean
1281,2,4.90882E-05,soybean
1282,2,4.90882E-05,soybean
1283,2,4.90882E-05,soybean
1284,2,4.90882E-05,soybean
1285,2,4.90882E-05,soybean
1286,2,4.90882E-05,soybean
1287,2,3.68161E-05,soybean
1288,2,3.68161E-05,soybean
1289,2,3.68161E-05,soybean
1290,2,3.68161E-05,soybean
1291,2,3.68161E-05,soybean
1292,2,3.68161E-05,soybean
1293,2,3.68161E-05,soybean
1294,2,3.68161E-05,soybean
1295,2,2.45441E-05,soybean
1296,2,2.45441E-05,soybean
1297,2,2.45441E-05,soybean
1298,2,2.45441E-05,soybean
1299,2,2.45441E-05,soybean
1300,2,2.45441E-05,soybean
1301,2,2.45441E-05,soybean
1302,2,2.45441E-05,soybean
1303,2,2.45441E-05,soybean
1304,2,2.45441E-05,soybean
1305,2,1.2272E-05,soybean
1306,2,1.2272E-05,soybean
1307,1.98,0.010148983,soybean
1308,1.98,0.005056083,soybean
1309,1.98,0.004761554,soybean
1310,1.98,0.002331689,soybean
1311,1.98,0.002208968,soybean
1312,1.98,0.001656726,soybean
1313,1.98,0.001570822,soybean
1314,1.98,0.001546278,soybean
1315,1.98,0.001460374,soybean
1316,1.98,0.001251749,soybean
1317,1.98,0.001251749,soybean
1318,1.98,0.001227205,soybean
1319,1.98,0.001178116,soybean
1320,1.98,0.000981764,soybean
1321,1.98,0.00095722,soybean
1322,1.98,0.000822227,soybean
1323,1.98,0.000785411,soybean
1324,1.98,0.000785411,soybean
1325,1.98,0.000773139,soybean
1326,1.98,0.000760867,soybean
1327,1.98,0.000711779,soybean
1328,1.98,0.000674963,soybean
1329,1.98,0.000650418,soybean
1330,1.98,0.00060133,soybean
1331,1.98,0.000576786,soybean
1332,1.98,0.000564514,soybean
1333,1.98,0.000564514,soybean
1334,1.98,0.000552242,soybean
1335,1.98,0.000552242,soybean
1336,1.98,0.00053997,soybean
1337,1.98,0.000490882,soybean
1338,1.98,0.00047861,soybean
1339,1.98,0.000454066,soybean
1340,1.98,0.000441794,soybean
1341,1.98,0.000441794,soybean
1342,1.98,0.000368161,soybean
1343,1.98,0.000355889,soybean
1344,1.98,0.000306801,soybean
1345,1.98,0.000294529,soybean
1346,1.98,0.000294529,soybean
1347,1.98,0.000282257,soybean
1348,1.98,0.000282257,soybean
1349,1.98,0.000245441,soybean
1350,1.98,0.000245441,soybean
1351,1.98,0.000220897,soybean
1352,1.98,0.000220897,soybean
1353,1.98,0.000220897,soybean
1354,1.98,0.000208625,soybean
1355,1.98,0.000208625,soybean
1356,1.98,0.000208625,soybean
1357,1.98,0.000196353,soybean
1358,1.98,0.000196353,soybean
1359,1.98,0.000196353,soybean
1360,1.98,0.000196353,soybean
1361,1.98,0.000196353,soybean
1362,1.98,0.000184081,soybean
1363,1.98,0.000171809,soybean
1364,1.98,0.000159537,soybean
1365,1.98,0.000159537,soybean
1366,1.98,0.000159537,soybean
1367,1.98,0.000159537,soybean
1368,1.98,0.000159537,soybean
1369,1.98,0.000147265,soybean
1370,1.98,0.000147265,soybean
1371,1.98,0.000134993,soybean
1372,1.98,0.000134993,soybean
1373,1.98,0.000134993,soybean
1374,1.98,0.000134993,soybean
1375,1.98,0.000134993,soybean
1376,1.98,0.000134993,soybean
1377,1.98,0.000134993,soybean
1378,1.98,0.00012272,soybean
1379,1.98,0.00012272,soybean
1380,1.98,0.00012272,soybean
1381,1.98,0.000110448,soybean
1382,1.98,0.000110448,soybean
1383,1.98,0.000110448,soybean
1384,1.98,0.000110448,soybean
1385,1.98,9.81764E-05,soybean
1386,1.98,9.81764E-05,soybean
1387,1.98,9.81764E-05,soybean
1388,1.98,9.81764E-05,soybean
1389,1.98,8.59043E-05,soybean
1390,1.98,8.59043E-05,soybean
1391,1.98,8.59043E-05,soybean
1392,1.98,8.59043E-05,soybean
1393,1.98,8.59043E-05,soybean
1394,1.98,8.59043E-05,soybean
1395,1.98,7.36323E-05,soybean
1396,1.98,7.36323E-05,soybean
1397,1.98,7.36323E-05,soybean
1398,1.98,7.36323E-05,soybean
1399,1.98,7.36323E-05,soybean
1400,1.98,7.36323E-05,soybean
1401,1.98,7.36323E-05,soybean
1402,1.98,7.36323E-05,soybean
1403,1.98,7.36323E-05,soybean
1404,1.98,6.13602E-05,soybean
1405,1.98,6.13602E-05,soybean
1406,1.98,6.13602E-05,soybean
1407,1.98,6.13602E-05,soybean
1408,1.98,6.13602E-05,soybean
1409,1.98,6.13602E-05,soybean
1410,1.98,6.13602E-05,soybean
1411,1.98,6.13602E-05,soybean
1412,1.98,6.13602E-05,soybean
1413,1.98,4.90882E-05,soybean
1414,1.98,4.90882E-05,soybean
1415,1.98,4.90882E-05,soybean
1416,1.98,4.90882E-05,soybean
1417,1.98,4.90882E-05,soybean
1418,1.98,4.90882E-05,soybean
1419,1.98,4.90882E-05,soybean
1420,1.98,4.90882E-05,soybean
1421,1.98,4.90882E-05,soybean
1422,1.98,4.90882E-05,soybean
1423,1.98,4.90882E-05,soybean
1424,1.98,3.68161E-05,soybean
1425,1.98,3.68161E-05,soybean
1426,1.98,3.68161E-05,soybean
1427,1.98,3.68161E-05,soybean
1428,1.98,3.68161E-05,soybean
1429,1.98,3.68161E-05,soybean
1430,1.98,3.68161E-05,soybean
1431,1.98,3.68161E-05,soybean
1432,1.98,3.68161E-05,soybean
1433,1.98,3.68161E-05,soybean
1434,1.98,3.68161E-05,soybean
1435,1.98,3.68161E-05,soybean
1436,1.98,3.68161E-05,soybean
1437,1.98,3.68161E-05,soybean
1438,1.98,3.68161E-05,soybean
1439,1.98,3.68161E-05,soybean
1440,1.98,3.68161E-05,soybean
1441,1.98,3.68161E-05,soybean
1442,1.98,2.45441E-05,soybean
1443,1.98,2.45441E-05,soybean
1444,1.98,2.45441E-05,soybean
1445,1.98,2.45441E-05,soybean
1446,1.98,2.45441E-05,soybean
1447,1.98,2.45441E-05,soybean
1448,1.98,2.45441E-05,soybean
1449,1.98,2.45441E-05,soybean
1450,1.98,2.45441E-05,soybean
1451,1.98,2.45441E-05,soybean
1452,1.98,2.45441E-05,soybean
1453,1.98,1.2272E-05,soybean
1454,1.98,1.2272E-05,soybean
1455,1.98,1.2272E-05,soybean
1456,1.88,0.000220897,soybean
1457,1.88,0.000171809,soybean
1458,1.88,0.000147265,soybean
1459,1.88,0.00012272,soybean
1460,1.88,9.81764E-05,soybean
1461,1.88,6.13602E-05,soybean
1462,1.88,4.90882E-05,soybean
1463,1.88,3.68161E-05,soybean
1464,1.88,3.68161E-05,soybean
1465,1.88,3.68161E-05,soybean
1466,1.67,0.005375156,soybean
1467,1.67,0.003276636,soybean
1468,1.67,0.002933019,soybean
1469,1.67,0.001423557,soybean
1470,1.67,0.000883587,soybean
1471,1.67,0.000859043,soybean
1472,1.67,0.000699507,soybean
1473,1.67,0.000527698,soybean
1474,1.67,0.00047861,soybean
1475,1.67,0.00041725,soybean
1476,1.67,0.000404978,soybean
1477,1.67,0.000319073,soybean
1478,1.67,0.000306801,soybean
1479,1.67,0.000282257,soybean
1480,1.67,0.000233169,soybean
1481,1.67,0.000233169,soybean
1482,1.67,0.000208625,soybean
1483,1.67,0.000208625,soybean
1484,1.67,0.000196353,soybean
1485,1.67,0.000184081,soybean
1486,1.67,0.000171809,soybean
1487,1.67,9.81764E-05,soybean
1488,1.67,7.36323E-05,soybean
1489,1.67,7.36323E-05,soybean
1490,1.67,6.13602E-05,soybean
1491,1.67,6.13602E-05,soybean
1492,1.67,4.90882E-05,soybean
1493,1.67,4.90882E-05,soybean
1494,1.67,4.90882E-05,soybean
1495,1.67,4.90882E-05,soybean
1496,1.67,4.90882E-05,soybean
1497,1.67,4.90882E-05,soybean
1498,1.67,4.90882E-05,soybean
1499,1.67,4.90882E-05,soybean
1500,1.67,4.90882E-05,soybean
1501,1.67,3.68161E-05,soybean
1502,1.67,3.68161E-05,soybean
1503,1.67,3.68161E-05,soybean
1504,1.67,3.68161E-05,soybean
1505,1.67,3.68161E-05,soybean
1506,1.67,3.68161E-05,soybean
1507,1.67,3.68161E-05,soybean
1508,1.67,3.68161E-05,soybean
1509,1.67,3.68161E-05,soybean
1510,1.67,3.68161E-05,soybean
1511,1.67,2.45441E-05,soybean
1512,1.56,0.000490882,soybean
1513,1.56,0.000355889,soybean
1514,1.56,0.000343617,soybean
1515,1.56,0.000282257,soybean
1516,1.56,0.000245441,soybean
1517,1.56,0.000196353,soybean
1518,1.56,0.000184081,soybean
1519,1.56,0.000147265,soybean
1520,1.56,0.00012272,soybean
1521,1.56,0.00012272,soybean
1522,1.56,0.00012272,soybean
1523,1.56,0.000110448,soybean
1524,1.56,0.000110448,soybean
1525,1.56,0.000110448,soybean
1526,1.56,9.81764E-05,soybean
1527,1.56,9.81764E-05,soybean
1528,1.56,9.81764E-05,soybean
1529,1.56,8.59043E-05,soybean
1530,1.56,7.36323E-05,soybean
1531,1.56,4.90882E-05,soybean
1532,1.56,4.90882E-05,soybean
1533,1.56,4.90882E-05,soybean
1534,1.56,4.90882E-05,soybean
1535,1.56,4.90882E-05,soybean
1536,1.56,4.90882E-05,soybean
1537,1.56,3.68161E-05,soybean
1538,1.56,3.68161E-05,soybean
1539,1.56,3.68161E-05,soybean
1540,1.56,3.68161E-05,soybean
1541,1.56,2.45441E-05,soybean
1542,1.56,2.45441E-05,soybean
1543,1.56,2.45441E-05,soybean
1544,1.56,2.45441E-05,soybean
1545,1.5,0.000859043,soybean
1546,1.5,0.000159537,soybean
1547,1.18,0.000699507,soybean
1548,1.18,0.000589058,soybean
1549,1.18,0.000490882,soybean
1550,1.18,0.000282257,soybean
1551,1.18,0.000208625,soybean
1552,1.18,0.000159537,soybean
1553,1.18,0.000110448,soybean
1554,1.18,9.81764E-05,soybean
1555,1.18,6.13602E-05,soybean
1556,1,0.002748938,soybean
1557,1,0.002675306,soybean
1558,1,0.002258057,soybean
1559,1,0.002196696,soybean
1560,1,0.002123064,soybean
1561,1,0.00209852,soybean
1562,1,0.002024888,soybean
1563,1,0.002024888,soybean
1564,1,0.001865351,soybean
1565,1,0.001742631,soybean
1566,1,0.001718087,soybean
1567,1,0.001668998,soybean
1568,1,0.001668998,soybean
1569,1,0.001656726,soybean
1570,1,0.001583094,soybean
1571,1,0.001570822,soybean
1572,1,0.001325381,soybean
1573,1,0.001325381,soybean
1574,1,0.001264021,soybean
1575,1,0.001264021,soybean
1576,1,0.001227205,soybean
1577,1,0.001129028,soybean
1578,1,0.00107994,soybean
1579,1,0.001067668,soybean
1580,1,0.001030852,soybean
1581,1,0.000994036,soybean
1582,1,0.000969492,soybean
1583,1,0.000932676,soybean
1584,1,0.000920404,soybean
1585,1,0.000895859,soybean
1586,1,0.000859043,soybean
1587,1,0.000773139,soybean
1588,1,0.000773139,soybean
1589,1,0.000748595,soybean
1590,1,0.000699507,soybean
1591,1,0.000674963,soybean
1592,1,0.000662691,soybean
1593,1,0.000625874,soybean
1594,1,0.000625874,soybean
1595,1,0.000625874,soybean
1596,1,0.000613602,soybean
1597,1,0.000576786,soybean
1598,1,0.000552242,soybean
1599,1,0.000552242,soybean
1600,1,0.00053997,soybean
1601,1,0.000515426,soybean
1602,1,0.000503154,soybean
1603,1,0.000466338,soybean
1604,1,0.000466338,soybean
1605,1,0.000441794,soybean
1606,1,0.00041725,soybean
1607,1,0.000404978,soybean
1608,1,0.000368161,soybean
1609,1,0.000368161,soybean
1610,1,0.000343617,soybean
1611,1,0.000343617,soybean
1612,1,0.000319073,soybean
1613,1,0.000319073,soybean
1614,1,0.000319073,soybean
1615,1,0.000306801,soybean
1616,1,0.000294529,soybean
1617,1,0.000282257,soybean
1618,1,0.000269985,soybean
1619,1,0.000257713,soybean
1620,1,0.000257713,soybean
1621,1,0.000245441,soybean
1622,1,0.000245441,soybean
1623,1,0.000245441,soybean
1624,1,0.000245441,soybean
1625,1,0.000233169,soybean
1626,1,0.000233169,soybean
1627,1,0.000233169,soybean
1628,1,0.000233169,soybean
1629,1,0.000220897,soybean
1630,1,0.000220897,soybean
1631,1,0.000208625,soybean
1632,1,0.000208625,soybean
1633,1,0.000208625,soybean
1634,1,0.000208625,soybean
1635,1,0.000208625,soybean
1636,1,0.000196353,soybean
1637,1,0.000184081,soybean
1638,1,0.000184081,soybean
1639,1,0.000184081,soybean
1640,1,0.000171809,soybean
1641,1,0.000171809,soybean
1642,1,0.000159537,soybean
1643,1,0.000159537,soybean
1644,1,0.000159537,soybean
1645,1,0.000147265,soybean
1646,1,0.000147265,soybean
1647,1,0.000134993,soybean
1648,1,0.000134993,soybean
1649,1,0.000134993,soybean
1650,1,0.00012272,soybean
1651,1,0.00012272,soybean
1652,1,0.00012272,soybean
1653,1,0.000110448,soybean
1654,1,0.000110448,soybean
1655,1,0.000110448,soybean
1656,1,9.81764E-05,soybean
1657,1,9.81764E-05,soybean
1658,1,9.81764E-05,soybean
1659,1,9.81764E-05,soybean
1660,1,9.81764E-05,soybean
1661,1,8.59043E-05,soybean
1662,1,8.59043E-05,soybean
1663,1,8.59043E-05,soybean
1664,1,8.59043E-05,soybean
1665,1,8.59043E-05,soybean
1666,1,8.59043E-05,soybean
1667,1,7.36323E-05,soybean
1668,1,7.36323E-05,soybean
